matcher,ntypes,max_len,lambda,wall,cpu,inferences
match_list,aux,40,5,0.811445951461792,0.8125,8299984
match_list,aux,50,5,1.0987169742584229,1.078125000000007,10510092
match_list,aux,50,5,1.0915729999542236,1.078125,10510092
match_list,aux,50,5,1.0941720008850098,1.0625,10510092
match_list,aux,50,5,1.1011180877685547,1.0625,10510092
match_list,aux,50,5,1.1038038730621338,1.109375,10510092
match_list,aux,22,10,0.40590906143188477,0.40625,4566063
match_list,aux,22,10,0.4102771282196045,0.40625,4566063
match_list,aux,22,10,0.4198908805847168,0.421875,4566063
match_list,aux,22,10,0.41211795806884766,0.40625,4566063
match_list,aux,22,10,0.4187741279602051,0.421875,4566063
match_list,aux,30,10,0.566680908203125,0.578125,6345667
match_list,aux,30,10,0.5823659896850586,0.578125,6345667
match_list,aux,30,10,0.5699069499969482,0.5625,6345667
match_list,aux,30,10,0.6015710830688477,0.609375,6345667
match_list,aux,30,10,0.5722348690032959,0.5625,6345667
match_list,aux,40,10,0.8339991569519043,0.828125,8577777
match_list,aux,40,10,0.8167760372161865,0.8125,8577777
match_list,aux,40,10,0.8292908668518066,0.828125,8577777
match_list,aux,40,10,0.8125951290130615,0.8125,8577777
match_list,aux,40,10,0.8089768886566162,0.8125,8577777
match_list,aux,50,10,1.1490709781646729,1.125,10782821
match_list,aux,50,10,1.1209700107574463,1.109375,10782821
match_list,aux,50,10,1.0892510414123535,1.078125,10782821
match_list,aux,50,10,1.122955083847046,1.109375,10782821
match_list,aux,50,10,1.113271951675415,1.109375,10782821
match_list,aux,32,15,0.6223049163818359,0.59375,6956617
match_list,aux,32,15,0.6368341445922852,0.640625,6956617
match_list,aux,32,15,0.634221076965332,0.609375,6956617
match_list,aux,32,15,0.6345858573913574,0.625,6956617
match_list,aux,32,15,0.6409139633178711,0.640625,6956617
match_list,aux,40,15,0.8917021751403809,0.84375,8742099
match_list,aux,40,15,0.8378458023071289,0.8437499999999929,8742099
match_list,aux,40,15,0.8298280239105225,0.8125,8742099
match_list,aux,40,15,0.8436069488525391,0.84375,8742099
match_list,aux,40,15,0.8144550323486328,0.8125,8742099
match_list,aux,50,15,1.0899379253387451,1.09375,10947143
match_list,aux,50,15,1.103266954421997,1.09375,10947143
match_list,aux,50,15,1.0941991806030273,1.078125,10947143
match_list,aux,50,15,1.10707688331604,1.109375,10947143
match_list,aux,50,15,1.0679090023040771,1.078125,10947143
match_list,aux,42,20,0.9313580989837646,0.890625,9275702
match_list,aux,42,20,0.873309850692749,0.875,9275702
match_list,aux,42,20,0.8635029792785645,0.859375,9275702
match_list,aux,42,20,0.8611931800842285,0.859375,9275702
match_list,aux,42,20,0.8859419822692871,0.890625,9275702
match_list,aux,50,20,1.0998477935791016,1.0625,11036192
match_list,aux,50,20,1.0827171802520752,1.09375,11036192
match_list,aux,50,20,1.1228339672088623,1.078125,11036192
match_list,aux,50,20,1.0790441036224365,1.0625,11036192
match_list,aux,50,20,1.0847339630126953,1.0781250000000142,11036192
match_list,aux,60,20,1.3549919128417969,1.34375,13176792
match_list,aux,60,20,1.3620331287384033,1.3125,13176792
match_list,aux,60,20,1.368757963180542,1.328125,13176792
match_list,aux,60,20,1.3636488914489746,1.359375,13176792
match_list,aux,60,20,1.4190170764923096,1.375,13176792
match_list,aux,52,25,1.1439299583435059,1.109375,11494055
match_list,aux,52,25,1.111572027206421,1.109375,11494055
match_list,aux,52,25,1.0957870483398438,1.09375,11494055
match_list,aux,52,25,1.136178970336914,1.140625,11494055
match_list,aux,52,25,1.1062700748443604,1.09375,11494055
match_list,aux,60,25,1.3733079433441162,1.34375,13199719
match_list,aux,60,25,1.3469619750976562,1.328125,13199719
match_list,aux,60,25,1.3310110569000244,1.3125,13199719
match_list,aux,60,25,1.3414890766143799,1.34375,13199719
match_list,aux,60,25,1.3663430213928223,1.359375,13199719
match_list,aux,62,30,1.3603479862213135,1.359375,13599397
match_list,aux,62,30,1.4500479698181152,1.421875,13599397
match_list,aux,62,30,1.458786964416504,1.46875,13599397
match_list,aux,62,30,1.3820888996124268,1.375,13599397
match_list,aux,62,30,1.3572840690612793,1.359375,13599397
match_list_ns,aux,3,1,0.01725602149963379,0.015625,66825
match_list_ns,aux,3,1,0.010007143020629883,0.015625,66713
match_list_ns,aux,3,1,0.008940935134887695,0.0,66713
match_list_ns,aux,3,1,0.012000083923339844,0.015625,66713
match_list_ns,aux,3,1,0.007986783981323242,0.015625,66713
match_list_ns,aux,5,1,0.023927927017211914,0.015625,186413
match_list_ns,aux,5,1,0.024936914443969727,0.015625,186413
match_list_ns,aux,5,1,0.05983901023864746,0.03125,186413
match_list_ns,aux,5,1,0.06981205940246582,0.015625,186413
match_list_ns,aux,5,1,0.022941112518310547,0.03125,186413
match_list_ns,aux,10,1,0.13671398162841797,0.125,1260515
match_list_ns,aux,10,1,0.1356039047241211,0.125,1260515
match_list_ns,aux,10,1,0.13133907318115234,0.140625,1260515
match_list_ns,aux,10,1,0.1322329044342041,0.125,1260515
match_list_ns,aux,10,1,0.15275096893310547,0.15625,1260515
match_list_ns,aux,12,1,0.4165980815887451,0.421875,4258998
match_list_ns,aux,12,1,0.41646599769592285,0.390625,4258998
match_list_ns,aux,12,1,0.48114800453186035,0.4375,4258998
match_list_ns,aux,12,1,0.4121370315551758,0.421875,4258998
match_list_ns,aux,12,1,0.4196338653564453,0.40625,4258998
match_list_ns,aux,14,1,1.7104301452636719,1.6875,16917462
match_list_ns,aux,14,1,1.6776249408721924,1.65625,16917462
match_list_ns,aux,14,1,1.688910961151123,1.671875,16917462
match_list_ns,aux,14,1,1.5879311561584473,1.5625,16917462
match_list_ns,aux,14,1,1.6122398376464844,1.609375,16917462
match_list_ns,aux,16,1,6.904815196990967,6.859375,70957574
match_list_ns,aux,16,1,6.77764892578125,6.687499999999986,70957574
match_list_ns,aux,16,1,6.828062057495117,6.796875,70957574
match_list_ns,aux,16,1,6.688938856124878,6.6875,70957574
match_list_ns,aux,16,1,6.794891119003296,6.78125,70957574
match_list_ns,aux,18,1,28.774751901626587,28.67187500000003,301437404
match_list_ns,aux,18,1,28.452872037887573,28.359375,301437404
match_list_ns,aux,18,1,28.848378896713257,28.8125,301437404
match_list_ns,aux,18,1,29.319858074188232,29.20312499999997,301437404
match_list_ns,aux,18,1,29.316107988357544,29.1875,301437404
match_list_ns,aux,5,2,0.05417799949645996,0.0625,305891
match_list_ns,aux,5,2,0.03891706466674805,0.03125,305891
match_list_ns,aux,5,2,0.06682515144348145,0.0625,305891
match_list_ns,aux,5,2,0.05186104774475098,0.046875,305891
match_list_ns,aux,5,2,0.07380509376525879,0.03125,305891
match_list_ns,aux,10,2,0.21282410621643066,0.203125,1772584
match_list_ns,aux,10,2,0.20038890838623047,0.203125,1772584
match_list_ns,aux,10,2,0.18491101264953613,0.171875,1772584
match_list_ns,aux,10,2,0.2003331184387207,0.203125,1772584
match_list_ns,aux,10,2,0.2474370002746582,0.203125,1772584
match_list_ns,aux,12,2,0.4455838203430176,0.4375,4236960
match_list_ns,aux,12,2,0.4312911033630371,0.4375,4236960
match_list_ns,aux,12,2,0.4350249767303467,0.4375,4236960
match_list_ns,aux,12,2,0.43834400177001953,0.421875,4236960
match_list_ns,aux,12,2,0.431286096572876,0.421875,4236960
match_list_ns,aux,14,2,1.3691260814666748,1.359375,13931606
match_list_ns,aux,14,2,1.409337043762207,1.390625,13931606
match_list_ns,aux,14,2,1.5315749645233154,1.515625,13931606
match_list_ns,aux,14,2,1.3350090980529785,1.328125,13931606
match_list_ns,aux,14,2,1.4197320938110352,1.40625,13931606
match_list_ns,aux,16,2,5.312501907348633,5.296875,54656001
match_list_ns,aux,16,2,5.182345151901245,5.171875,54656001
match_list_ns,aux,16,2,5.466298818588257,5.390625,54656001
match_list_ns,aux,16,2,5.232274055480957,5.218750000000057,54656001
match_list_ns,aux,16,2,5.371470928192139,5.34375,54656001
match_list_ns,aux,18,2,21.791877031326294,21.765625,227705338
match_list_ns,aux,18,2,21.946772813796997,21.890625,227705338
match_list_ns,aux,18,2,21.677635192871094,21.640625,227705338
match_list_ns,aux,18,2,22.375934839248657,22.296875,227705338
match_list_ns,aux,18,2,21.766993045806885,21.734375,227705338
match_list_ns,aux,10,3,0.3024280071258545,0.25,2895852
match_list_ns,aux,10,3,0.2963528633117676,0.296875,2895852
match_list_ns,aux,10,3,0.4066810607910156,0.3125,2895852
match_list_ns,aux,10,3,0.3476090431213379,0.34375,2895852
match_list_ns,aux,10,3,0.3010270595550537,0.28125,2895852
match_list_ns,aux,12,3,0.47000789642333984,0.46875,5072754
match_list_ns,aux,12,3,0.49082112312316895,0.5,5072754
match_list_ns,aux,12,3,0.46416783332824707,0.4375,5072754
match_list_ns,aux,12,3,0.4812500476837158,0.484375,5072754
match_list_ns,aux,12,3,0.5321900844573975,0.46875,5072754
match_list_ns,aux,14,3,1.1024608612060547,1.09375,11377022
match_list_ns,aux,14,3,1.038750171661377,1.03125,11377022
match_list_ns,aux,14,3,1.1557228565216064,1.140625,11377022
match_list_ns,aux,14,3,1.1564891338348389,1.109375,11377022
match_list_ns,aux,14,3,1.2018139362335205,1.1875,11377022
match_list_ns,aux,16,3,3.4945709705352783,3.46875,35718015
match_list_ns,aux,16,3,3.625231981277466,3.609375,35718015
match_list_ns,aux,16,3,3.6352901458740234,3.578125,35718015
match_list_ns,aux,16,3,3.409421920776367,3.421875,35718015
match_list_ns,aux,16,3,3.5726380348205566,3.421875,35718015
match_list_ns,aux,18,3,13.073725938796997,13.03125,137212783
match_list_ns,aux,18,3,13.255280017852783,13.1875,137212783
match_list_ns,aux,18,3,13.229923963546753,13.234375,137212783
match_list_ns,aux,18,3,13.457359075546265,13.390624999999943,137212783
match_list_ns,aux,18,3,13.477125883102417,13.46875,137212783
match_list_ns,aux,10,4,0.4191141128540039,0.421875,4140248
match_list_ns,aux,10,4,0.4748520851135254,0.453125,4140248
match_list_ns,aux,10,4,0.4274919033050537,0.40625,4140248
match_list_ns,aux,10,4,0.41677403450012207,0.421875,4140248
match_list_ns,aux,10,4,0.4154839515686035,0.40625,4140248
match_list_ns,aux,12,4,0.7238430976867676,0.734375,7420454
match_list_ns,aux,12,4,0.6994619369506836,0.6875,7420454
match_list_ns,aux,12,4,0.7645518779754639,0.75,7420454
match_list_ns,aux,12,4,0.7290980815887451,0.71875,7420454
match_list_ns,aux,12,4,0.7894930839538574,0.78125,7420454
match_list_ns,aux,14,4,1.281351089477539,1.28125,12678640
match_list_ns,aux,14,4,1.190260887145996,1.171875,12678640
match_list_ns,aux,14,4,1.181286096572876,1.171875,12678640
match_list_ns,aux,14,4,1.3550159931182861,1.296875,12678640
match_list_ns,aux,14,4,1.4618849754333496,1.46875,12678640
match_list_ns,aux,16,4,2.701205015182495,2.625,27381149
match_list_ns,aux,16,4,2.6081738471984863,2.609375,27381149
match_list_ns,aux,16,4,2.6399171352386475,2.640625,27381149
match_list_ns,aux,16,4,2.7305190563201904,2.734375,27381149
match_list_ns,aux,16,4,2.6772639751434326,2.65625,27381149
match_list_ns,aux,18,4,7.79860782623291,7.8125,83239117
match_list_ns,aux,18,4,7.84811806678772,7.796875,83239117
match_list_ns,aux,18,4,8.36617398262024,8.171875,83239117
match_list_ns,aux,18,4,8.099508047103882,8.03125,83239117
match_list_ns,aux,18,4,8.16923213005066,8.140625,83239117
match_list_ns,aux,12,5,1.0658268928527832,1.078125,10278283
match_list_ns,aux,12,5,1.0670230388641357,1.0,10278283
match_list_ns,aux,12,5,1.0183680057525635,1.015625,10278283
match_list_ns,aux,12,5,1.003098964691162,1.0,10278283
match_list_ns,aux,12,5,0.9991610050201416,0.984375,10278283
match_list_ns,aux,14,5,1.706312894821167,1.671875,18064161
match_list_ns,aux,14,5,1.6950039863586426,1.703125,18064161
match_list_ns,aux,14,5,1.6934258937835693,1.6875,18064161
match_list_ns,aux,14,5,1.7935781478881836,1.765625,18064161
match_list_ns,aux,14,5,1.7503650188446045,1.75,18064161
match_list_ns,aux,16,5,2.8080079555511475,2.8125,29934143
match_list_ns,aux,16,5,2.8301329612731934,2.828125,29934143
match_list_ns,aux,16,5,2.9222841262817383,2.90625,29934143
match_list_ns,aux,16,5,3.1140527725219727,3.0625,29934143
match_list_ns,aux,16,5,2.75361704826355,2.765625,29934143
match_list_ns,aux,18,5,5.851921081542969,5.84375,62701552
match_list_ns,aux,18,5,6.012700080871582,5.984375,62701552
match_list_ns,aux,18,5,5.968649864196777,5.96875,62701552
match_list_ns,aux,18,5,6.016476154327393,5.96875,62701552
match_list_ns,aux,18,5,5.994354963302612,5.984375,62701552
match_list_ns,aux,14,6,2.366276979446411,2.359375,24411719
match_list_ns,aux,14,6,2.3307769298553467,2.3125,24411719
match_list_ns,aux,14,6,2.455718994140625,2.40625,24411719
match_list_ns,aux,14,6,2.346451997756958,2.34375,24411719
match_list_ns,aux,14,6,2.3271379470825195,2.3125,24411719
match_list_ns,aux,16,6,4.065596103668213,4.046875,41982972
match_list_ns,aux,16,6,4.053323984146118,4.03125,41982972
match_list_ns,aux,16,6,4.0696821212768555,4.03125,41982972
match_list_ns,aux,16,6,4.052304029464722,4.03125,41982972
match_list_ns,aux,16,6,4.094476938247681,4.078125,41982972
match_list_ns,aux,18,6,6.652694940567017,6.65625,68413355
match_list_ns,aux,18,6,6.729264974594116,6.71875,68413355
match_list_ns,aux,18,6,6.660491943359375,6.625,68413355
match_list_ns,aux,18,6,6.753749132156372,6.75,68413355
match_list_ns,aux,18,6,6.654513835906982,6.65625,68413355
match_list_ns,aux,16,7,5.41706919670105,5.390625,56020140
match_list_ns,aux,16,7,5.479223966598511,5.46875,56020140
match_list_ns,aux,16,7,5.34778904914856,5.359375,56020140
match_list_ns,aux,16,7,5.51435399055481,5.4375,56020140
match_list_ns,aux,16,7,5.509204864501953,5.484375,56020140
match_list_ns,aux,18,7,10.268235206604004,10.203125,95151461
match_list_ns,aux,18,7,9.693578004837036,9.625,95151461
match_list_ns,aux,18,7,9.572966814041138,9.546875,95151461
match_list_ns,aux,18,7,9.33764100074768,9.328125,95151461
match_list_ns,aux,18,7,9.689499139785767,9.609375,95151461
match_list_ns,aux,18,8,12.479248046875,12.4375,125430793
match_list_ns,aux,18,8,13.253805875778198,13.15625,125430793
match_list_ns,aux,18,8,12.739901065826416,12.71875,125430793
match_list_ns,aux,18,8,12.76514196395874,12.65625,125430793
match_list_ns,aux,18,8,13.55011510848999,13.468750000000114,125430793
match_list_nsc,aux,3,1,0.04995298385620117,0.046875,196822
match_list_nsc,aux,3,1,0.03491401672363281,0.03125,196706
match_list_nsc,aux,3,1,0.06083989143371582,0.046875,196706
match_list_nsc,aux,3,1,0.07978606224060059,0.03125,196706
match_list_nsc,aux,3,1,0.06981301307678223,0.03125,196706
match_list_nsc,aux,4,1,0.3725290298461914,0.375,3003785
match_list_nsc,aux,4,1,0.3716459274291992,0.359375,3003785
match_list_nsc,aux,4,1,0.34953808784484863,0.359375,3003785
match_list_nsc,aux,4,1,0.33257102966308594,0.328125,3003785
match_list_nsc,aux,4,1,0.3345217704772949,0.328125,3003785
match_list_nsc,aux,5,1,10.368465185165405,10.3125,99394068
match_list_nsc,aux,5,1,10.526643991470337,10.484375,99394068
match_list_nsc,aux,5,1,10.88296890258789,10.84375,99394068
match_list_nsc,aux,5,1,11.530770063400269,11.296875,99394068
match_list_nsc,aux,5,1,11.462574005126953,11.3125,99394068
match_list_nsc,aux,5,2,1.074131965637207,1.03125,9049661
match_list_nsc,aux,5,2,1.019516944885254,0.984375,9049661
match_list_nsc,aux,5,2,1.0183501243591309,1.0,9049661
match_list_nsc,aux,5,2,1.1543350219726562,1.09375,9049661
match_list_nsc,aux,5,2,1.055081844329834,1.046875,9049661
match_list_nsc,aux,6,2,12.90825605392456,12.890625,115459474
match_list_nsc,aux,6,2,12.366291046142578,12.3125,115459474
match_list_nsc,aux,6,2,13.871098041534424,13.390625,115459474
match_list_nsc,aux,6,2,16.551220178604126,15.3125,115459474
match_list_nsc,aux,6,2,12.809092998504639,12.75,115459474
match_list_nsc,aux,7,3,43.71319603919983,43.390624999999886,389579733
match_list_nsc,aux,7,3,42.61134481430054,42.328125,389579733
match_list_nsc,aux,7,3,42.66066813468933,42.359375,389579733
match_list_nsc,aux,7,3,43.65591788291931,43.4375,389579733
match_list_nsc,aux,7,3,42.59124803543091,42.40625,389579733
